"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","003","004","008","024","025","045"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","受取手形(当期末流動資産)【百万円】","売掛金(当期末流動資産)【百万円】","製品又は商品(当期末流動資産)【百万円】","支払手形(当期末流動負債)【百万円】","買掛金(当期末流動負債)【百万円】","売上高(当期末)【百万円】"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20170","","2017年度","","7,092,695","41,879,009","18,773,766","9,015,898","28,242,471","380,190,110"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20180","","2018年度","","7,450,660","37,825,501","15,932,701","9,828,751","24,378,849","346,815,349"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20190","","2019年度","","6,620,152","33,687,564","16,531,406","8,245,908","21,592,656","328,754,302"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20200","","2020年度","","5,354,302","32,127,062","14,843,404","5,804,291","22,168,941","302,438,078"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20210","","2021年度","","6,006,634","39,079,101","16,658,561","6,144,250","25,846,629","337,419,554"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20220","","2022年度","","7,151,298","42,120,961","17,556,402","5,640,783","27,756,630","351,189,678"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20230","","2023年度","","6,443,692","36,670,931","15,276,968","6,099,413","24,185,493","341,934,163"
"104","","全産業（除く金融保険業）","18","","1千万円以上 - 5千万円未満","20240","","2024年度","","6,068,886","43,256,835","16,392,875","7,117,948","28,506,783","352,082,576"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20150","","2015年度","","1,132,819","10,593,611","4,318,921","738,151","5,625,470","120,274,218"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20160","","2016年度","","1,006,550","10,720,367","4,342,483","577,724","5,265,319","121,553,184"
