"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","012","013","016","217","022","062","146","147","148","149"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","土地(当期末固定資産)【百万円】","建設仮勘定(当期末固定資産)【百万円】","ソフトウェア(当期末固定資産)【百万円】","無形固定資産計(当期末固定資産)【百万円】","資産合計(当期末)【百万円】","減価償却費(当期末)【百万円】","棚卸資産(当期末)【百万円】","固定資産(当期末)【百万円】","有形固定資産(当期末)【百万円】","無形固定資産(当期末)【百万円】"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20200","","2020年度","","20,985,829","2,388,706","117,142","932,321","140,215,912","4,333,058","6,643,605","75,845,655","56,949,643","932,321"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20210","","2021年度","","22,893,745","2,556,468","158,882","1,365,009","146,667,127","5,285,938","7,038,196","82,400,157","59,811,053","1,365,009"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20220","","2022年度","","21,072,907","2,970,039","171,924","1,067,895","146,726,233","6,159,335","7,013,617","83,187,041","63,027,786","1,067,895"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20230","","2023年度","","28,372,292","3,176,736","220,419","1,287,705","161,939,567","5,025,981","7,180,303","87,787,108","68,270,178","1,287,705"
"104","","全産業（除く金融保険業）","16","","1千万円未満","20240","","2024年度","","34,425,126","2,348,951","238,172","951,645","168,952,009","4,990,014","8,117,127","94,035,655","72,977,797","951,645"
"104","","全産業（除く金融保険業）","23","","1億円以上","20150","","2015年度","","82,859,730","13,406,632","7,559,217","14,952,116","996,344,872","22,867,023","63,412,580","580,784,330","249,324,514","14,952,116"
"104","","全産業（除く金融保険業）","23","","1億円以上","20160","","2016年度","","84,763,101","14,186,623","7,791,193","18,248,422","1,052,905,357","22,741,867","65,152,758","621,763,470","254,557,668","18,248,422"
"104","","全産業（除く金融保険業）","23","","1億円以上","20170","","2017年度","","85,665,799","16,294,697","8,118,928","19,344,879","1,107,290,976","22,999,907","69,543,168","651,065,830","261,511,093","19,344,879"
"104","","全産業（除く金融保険業）","23","","1億円以上","20180","","2018年度","","86,951,921","18,144,828","8,429,257","19,343,875","1,154,697,351","23,577,071","73,448,929","686,148,557","268,586,516","19,343,875"
"104","","全産業（除く金融保険業）","23","","1億円以上","20190","","2019年度","","87,363,432","19,691,177","9,068,888","20,968,020","1,173,531,439","24,377,195","73,981,409","709,875,031","273,153,798","20,968,020"
"104","","全産業（除く金融保険業）","23","","1億円以上","20200","","2020年度","","87,718,638","19,868,823","9,962,813","22,083,952","1,238,958,293","24,320,659","74,859,733","750,038,718","276,024,985","22,083,952"
"104","","全産業（除く金融保険業）","23","","1億円以上","20210","","2021年度","","87,923,851","21,624,709","10,932,123","23,241,775","1,320,805,534","24,665,135","86,992,024","776,566,733","279,016,567","23,241,775"
"104","","全産業（除く金融保険業）","23","","1億円以上","20220","","2022年度","","92,171,984","23,351,918","11,442,158","24,316,782","1,388,056,376","24,718,757","99,794,521","811,757,140","289,936,574","24,316,782"
"104","","全産業（除く金融保険業）","23","","1億円以上","20230","","2023年度","","92,256,138","25,224,561","12,832,529","25,365,333","1,461,366,416","25,813,724","106,013,469","854,377,549","297,645,994","25,365,333"
"104","","全産業（除く金融保険業）","23","","1億円以上","20240","","2024年度","","93,991,184","27,824,002","13,717,564","28,500,337","1,500,080,878","26,550,485","108,760,010","883,279,086","310,382,507","28,500,337"
"104","","全産業（除く金融保険業）","22","","1億円未満","20150","","2015年度","","96,042,192","5,032,315","1,073,234","4,386,228","596,065,383","15,268,154","45,023,189","295,229,076","208,325,131","4,386,228"
"104","","全産業（除く金融保険業）","22","","1億円未満","20160","","2016年度","","93,983,021","5,507,649","1,702,032","5,466,276","594,889,638","14,020,159","43,738,589","296,346,049","201,094,956","5,466,276"
"104","","全産業（除く金融保険業）","22","","1億円未満","20170","","2017年度","","98,983,621","5,037,580","2,029,082","5,207,403","652,779,161","14,261,490","50,014,748","333,478,073","208,702,340","5,207,403"
"104","","全産業（除く金融保険業）","22","","1億円未満","20180","","2018年度","","105,965,904","8,160,363","1,216,276","4,599,699","644,884,196","13,779,716","50,608,350","332,107,440","222,243,508","4,599,699"
"104","","全産業（除く金融保険業）","22","","1億円未満","20190","","2019年度","","98,083,816","6,686,568","1,094,401","4,266,240","632,042,450","13,979,379","46,069,490","329,323,002","213,340,318","4,266,240"
"104","","全産業（除く金融保険業）","22","","1億円未満","20200","","2020年度","","96,513,043","8,172,782","1,295,312","5,095,506","640,699,786","14,012,906","44,442,118","312,086,865","213,598,390","5,095,506"
"104","","全産業（除く金融保険業）","22","","1億円未満","20210","","2021年度","","102,535,798","9,555,878","1,652,056","9,124,975","694,917,045","16,081,444","46,102,700","347,481,454","230,548,850","9,124,975"
"104","","全産業（除く金融保険業）","22","","1億円未満","20220","","2022年度","","99,589,689","7,679,543","1,757,905","7,657,094","710,433,866","16,983,967","50,449,305","339,112,728","225,641,303","7,657,094"
"104","","全産業（除く金融保険業）","22","","1億円未満","20230","","2023年度","","108,410,634","8,076,667","2,335,923","10,452,010","734,259,135","16,234,665","49,968,073","363,202,986","234,528,466","10,452,010"
"104","","全産業（除く金融保険業）","22","","1億円未満","20240","","2024年度","","116,362,398","7,416,462","2,348,243","10,584,996","770,018,688","16,413,672","53,318,137","387,775,312","245,167,680","10,584,996"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20150","","2015年度","","23,236,973","840,245","275,034","1,010,390","139,289,275","3,102,294","11,359,908","63,476,858","45,626,503","1,010,390"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20160","","2016年度","","22,875,370","938,629","574,079","1,083,520","141,034,568","2,896,296","12,129,432","63,028,341","45,997,613","1,083,520"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20170","","2017年度","","22,893,905","1,440,699","933,559","1,421,695","155,728,330","3,166,199","14,610,051","67,123,556","45,463,952","1,421,695"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20180","","2018年度","","24,464,528","1,684,986","352,337","1,149,873","152,884,605","3,090,480","13,446,331","66,780,350","46,971,944","1,149,873"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20190","","2019年度","","24,027,435","1,116,389","372,797","1,209,339","146,173,875","3,229,725","15,038,975","65,576,900","46,745,247","1,209,339"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20200","","2020年度","","23,316,461","2,434,487","364,943","1,095,819","154,917,021","2,868,004","13,714,106","68,768,644","47,080,478","1,095,819"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20210","","2021年度","","23,711,920","2,908,792","443,510","1,798,519","170,868,652","3,258,222","13,305,842","75,465,175","51,072,969","1,798,519"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20220","","2022年度","","24,072,468","1,470,643","598,597","2,387,222","173,531,148","3,486,418","14,291,601","75,354,548","50,037,923","2,387,222"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20230","","2023年度","","23,648,299","1,380,847","641,713","2,566,046","169,121,458","3,897,362","14,080,314","76,556,113","50,336,385","2,566,046"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20240","","2024年度","","23,858,256","1,270,628","410,627","2,084,068","175,232,606","3,533,095","13,677,798","82,547,032","49,469,334","2,084,068"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20150","","2015年度","","31,519,019","1,656,777","299,247","1,503,687","190,230,380","4,045,378","12,711,770","99,762,865","64,302,857","1,503,687"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20160","","2016年度","","29,072,409","2,404,032","437,386","2,275,225","194,666,857","3,778,130","12,823,094","102,588,888","61,334,173","2,275,225"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20170","","2017年度","","33,438,098","1,377,522","378,038","1,289,963","216,202,556","3,884,785","14,412,455","119,706,011","66,070,513","1,289,963"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20180","","2018年度","","38,450,456","2,729,738","346,723","1,313,074","220,675,097","3,629,185","12,241,974","128,829,602","75,096,121","1,313,074"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20190","","2019年度","","32,180,871","2,443,314","183,932","979,227","213,582,530","3,363,611","10,574,338","123,946,861","64,688,177","979,227"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20200","","2020年度","","31,875,291","2,375,951","293,915","1,085,374","193,314,104","3,655,732","10,026,047","100,016,232","64,450,722","1,085,374"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20210","","2021年度","","34,070,517","2,861,872","409,469","2,976,842","218,044,370","4,196,043","12,255,321","116,460,969","71,409,426","2,976,842"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20220","","2022年度","","31,936,257","2,281,451","305,304","2,081,680","214,223,706","4,021,980","12,976,556","104,116,634","64,129,617","2,081,680"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20230","","2023年度","","32,980,141","1,940,746","867,931","4,876,367","216,399,908","3,799,966","10,579,939","114,408,918","64,789,168","4,876,367"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20240","","2024年度","","35,422,873","2,382,753","859,850","5,666,553","234,285,394","4,197,368","12,495,034","122,464,829","72,237,782","5,666,553"
