"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","065","057","066","235"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】"
"104","","全産業（除く金融保険業）","20","","2千万円以上 - 5千万円未満","20240","","2024年度","","3,778,209","235,950","18,753,283","2,920,257"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20150","","2015年度","","7,447,322","139,811","23,396,162","2,543,593"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20160","","2016年度","","7,279,298","182,996","24,077,104","2,487,937"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20170","","2017年度","","7,567,981","195,716","23,003,121","2,545,747"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20180","","2018年度","","7,153,310","174,502","22,203,778","2,333,288"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20190","","2019年度","","7,062,713","143,601","19,795,971","2,089,991"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20200","","2020年度","","6,840,134","129,606","19,242,987","1,924,491"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20210","","2021年度","","6,997,717","234,191","20,428,116","2,389,733"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20220","","2022年度","","7,380,790","232,258","22,206,210","2,584,267"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20230","","2023年度","","7,104,617","257,256","21,977,042","2,545,731"
"104","","全産業（除く金融保険業）","17","","1千万円以上 - 2千万円未満","20240","","2024年度","","6,939,631","270,392","22,224,653","2,668,038"
"108","","製造業","26","","全規模","20150","","2015年度","","4,391,850","186,891","34,069,244","8,198,985"
"108","","製造業","26","","全規模","20160","","2016年度","","4,441,341","179,013","34,824,997","8,330,505"
"108","","製造業","26","","全規模","20170","","2017年度","","4,521,324","213,450","35,310,873","8,578,775"
"108","","製造業","26","","全規模","20180","","2018年度","","4,412,997","202,186","35,098,875","8,742,098"
"108","","製造業","26","","全規模","20190","","2019年度","","4,215,692","182,688","34,128,960","8,521,363"
"108","","製造業","26","","全規模","20200","","2020年度","","4,007,548","162,242","32,857,203","7,974,441"
"108","","製造業","26","","全規模","20210","","2021年度","","3,983,114","218,187","33,895,350","8,912,117"
"108","","製造業","26","","全規模","20220","","2022年度","","4,186,551","261,489","35,258,628","9,177,115"
"108","","製造業","26","","全規模","20230","","2023年度","","4,247,299","285,577","35,390,564","9,481,100"
"108","","製造業","26","","全規模","20240","","2024年度","","4,337,031","280,039","37,458,052","10,209,369"
"108","","製造業","25","","10億円以上","20150","","2015年度","","337,511","49,118","14,907,475","4,891,757"
"108","","製造業","25","","10億円以上","20160","","2016年度","","335,900","49,290","14,894,478","4,845,945"
"108","","製造業","25","","10億円以上","20170","","2017年度","","338,878","62,649","15,051,759","4,999,372"
"108","","製造業","25","","10億円以上","20180","","2018年度","","339,842","60,299","15,495,608","5,108,463"
"108","","製造業","25","","10億円以上","20190","","2019年度","","339,015","50,209","15,726,070","5,140,897"
"108","","製造業","25","","10億円以上","20200","","2020年度","","323,093","52,712","15,193,994","4,890,085"
"108","","製造業","25","","10億円以上","20210","","2021年度","","324,627","68,458","15,571,048","5,341,272"
"108","","製造業","25","","10億円以上","20220","","2022年度","","325,134","65,743","15,680,177","5,374,911"
"108","","製造業","25","","10億円以上","20230","","2023年度","","327,493","68,252","15,789,683","5,470,167"
"108","","製造業","25","","10億円以上","20240","","2024年度","","332,076","72,809","16,564,335","5,848,632"
"108","","製造業","24","","1億円以上 - 10億円未満","20150","","2015年度","","276,955","28,903","5,601,435","1,372,181"
"108","","製造業","24","","1億円以上 - 10億円未満","20160","","2016年度","","275,799","30,909","5,724,795","1,448,636"
"108","","製造業","24","","1億円以上 - 10億円未満","20170","","2017年度","","278,889","38,634","5,639,012","1,453,388"
"108","","製造業","24","","1億円以上 - 10億円未満","20180","","2018年度","","285,161","35,682","5,706,288","1,503,787"
"108","","製造業","24","","1億円以上 - 10億円未満","20190","","2019年度","","280,295","33,499","5,556,038","1,405,145"
"108","","製造業","24","","1億円以上 - 10億円未満","20200","","2020年度","","282,211","34,232","5,495,680","1,377,680"
"108","","製造業","24","","1億円以上 - 10億円未満","20210","","2021年度","","278,405","34,733","5,731,639","1,529,843"
"108","","製造業","24","","1億円以上 - 10億円未満","20220","","2022年度","","283,083","37,554","5,940,246","1,646,789"
"108","","製造業","24","","1億円以上 - 10億円未満","20230","","2023年度","","288,476","35,908","6,120,340","1,731,241"
"108","","製造業","24","","1億円以上 - 10億円未満","20240","","2024年度","","292,218","43,223","6,879,818","1,975,411"
"108","","製造業","21","","5千万円以上 - 1億円未満","20150","","2015年度","","435,128","33,106","3,971,906","809,105"
"108","","製造業","21","","5千万円以上 - 1億円未満","20160","","2016年度","","390,387","28,745","4,040,018","775,941"
"108","","製造業","21","","5千万円以上 - 1億円未満","20170","","2017年度","","403,269","36,563","4,014,093","823,380"
"108","","製造業","21","","5千万円以上 - 1億円未満","20180","","2018年度","","416,364","30,580","3,893,164","780,212"
"108","","製造業","21","","5千万円以上 - 1億円未満","20190","","2019年度","","410,932","30,968","3,649,135","771,110"
"108","","製造業","21","","5千万円以上 - 1億円未満","20200","","2020年度","","380,708","23,707","3,369,531","632,825"
"108","","製造業","21","","5千万円以上 - 1億円未満","20210","","2021年度","","358,708","31,371","3,435,684","735,217"
